PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,AGE,GP,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
1631216,Caleb Houstan,ORL,22.0,58,787.99,239,80,190,0.421,64,160,0.4,15,17,0.882,19,56,75,35,22,6,13,62,-66
1628997,Caleb Martin,DAL,29.0,45,1218.0166666666667,356,129,304,0.424,37,103,0.359,61,98,0.622,53,124,177,95,46,23,56,87,-155
1629629,Cam Reddish,LAL,25.0,33,589.45,105,38,94,0.404,13,47,0.277,16,26,0.615,17,49,66,22,33,10,12,43,-91
1641715,Cam Whitmore,HOU,20.0,51,826.585,477,179,403,0.444,65,183,0.355,54,72,0.75,36,115,151,49,31,13,46,44,-1
1629661,Cameron Johnson,BKN,29.0,57,1799.7633333333333,1070,355,747,0.475,159,408,0.39,201,225,0.893,54,193,247,194,53,25,99,104,-200
1626166,Cameron Payne,NYK,30.0,72,1089.9766666666667,500,179,446,0.401,93,256,0.363,49,54,0.907,14,90,104,203,39,16,52,111,204
1627747,Caris LeVert,ATL,30.0,64,1596.1066666666666,776,280,599,0.467,106,284,0.373,110,155,0.71,41,162,203,215,57,33,76,99,258
1641717,Cason Wallace,OKC,21.0,68,1876.26,568,232,489,0.474,74,208,0.356,30,37,0.811,71,158,229,173,120,35,59,145,369
1629646,Charles Bassey,SAS,24.0,36,375.515,157,68,117,0.581,0,0,0.0,21,33,0.636,56,96,152,17,14,30,23,50,-129
1631096,Chet Holmgren,OKC,23.0,32,876.54,479,167,341,0.49,44,116,0.379,101,134,0.754,48,209,257,63,23,71,56,72,294
1628449,Chris Boucher,TOR,32.0,50,862.3,502,182,370,0.492,70,193,0.363,68,87,0.782,70,154,224,33,24,25,29,68,5
101108,Chris Paul,SAS,40.0,82,2292.1633333333334,723,249,583,0.427,140,371,0.377,85,92,0.924,33,263,296,605,103,22,129,151,4
1631128,Christian Braun,DEN,24.0,79,2675.383333333333,1218,476,821,0.58,89,224,0.397,177,214,0.827,98,312,410,205,85,37,81,170,480
1631132,Christian Koloko,LAL,25.0,37,341.53,90,40,66,0.606,0,4,0.0,10,14,0.714,35,57,92,16,8,16,12,44,-7
203991,Clint Capela,ATL,31.0,55,1176.4333333333334,488,218,390,0.559,0,1,0.0,52,97,0.536,174,295,469,62,34,53,47,106,-79
1629632,Coby White,CHI,25.0,74,2450.2566666666667,1509,508,1121,0.453,216,584,0.37,277,307,0.902,25,248,273,330,69,16,177,154,-141
1628998,Cody Martin,PHX,29.0,53,1173.2066666666667,358,136,325,0.418,43,151,0.285,43,61,0.705,53,171,224,105,56,32,51,95,-105
1642262,Cody Williams,UTA,20.0,50,1059.6116666666667,230,83,257,0.323,35,135,0.259,29,40,0.725,27,86,113,59,23,16,44,95,-339
1641732,Colby Jones,WAS,23.0,39,514.6483333333333,157,59,129,0.457,16,49,0.327,23,35,0.657,21,66,87,44,26,13,23,37,-112
1630175,Cole Anthony,MEM,25.0,67,1234.1133333333332,630,230,543,0.424,77,218,0.353,93,113,0.823,46,158,204,191,45,32,103,151,-16
1631221,Collin Gillespie,PHX,26.0,33,461.2183333333333,194,68,158,0.43,39,90,0.433,19,22,0.864,22,56,78,78,21,5,17,30,-29
1629012,Collin Sexton,UTA,26.0,63,1757.76,1159,416,867,0.48,110,271,0.406,217,251,0.865,60,111,171,264,47,6,160,144,-286
1630557,Corey Kispert,WAS,26.0,61,1601.5233333333333,705,255,565,0.451,120,330,0.364,75,88,0.852,36,145,181,103,26,14,64,98,-274
202709,Cory Joseph,ORL,33.0,50,611.7333333333333,177,62,154,0.403,39,107,0.364,14,18,0.778,17,57,74,72,26,4,18,50,35
1641854,Craig Porter Jr.,CLE,25.0,51,513.265,188,72,140,0.514,21,48,0.438,23,32,0.719,19,48,67,71,17,15,38,25,-45
1626156,D'Angelo Russell,BKN,29.0,58,1480.4183333333333,732,249,638,0.39,113,360,0.314,121,145,0.834,20,142,162,297,56,23,108,115,0
1629610,DaQuan Jeffries,CHA,27.0,47,1071.5066666666667,315,118,291,0.405,55,164,0.335,24,30,0.8,37,98,135,53,26,25,35,99,-276
1630625,Dalano Banton,POR,25.0,67,1119.945,559,198,507,0.391,72,222,0.324,91,125,0.728,30,105,135,160,43,34,86,58,-55
1631207,Dalen Terry,CHI,22.0,73,987.1783333333333,326,120,268,0.448,37,104,0.356,49,69,0.71,38,86,124,97,44,15,53,114,-172
1642261,Dalton Knecht,LAL,24.0,78,1493.795,706,257,557,0.461,128,340,0.376,64,84,0.762,37,179,216,66,24,8,37,93,-73
203081,Damian Lillard,MIL,34.0,58,2092.87,1447,444,992,0.448,197,524,0.376,362,393,0.921,29,243,272,410,70,10,162,97,53
1629655,Daniel Gafford,DAL,26.0,57,1226.095,701,283,403,0.702,0,0,0.0,135,196,0.689,155,233,388,80,23,102,66,152,35
1628464,Daniel Theis,NOP,33.0,38,621.2416666666667,162,61,129,0.473,9,37,0.243,31,37,0.838,44,120,164,60,18,20,25,70,-61
1629636,Darius Garland,CLE,25.0,75,2300.77,1544,554,1174,0.472,212,529,0.401,224,255,0.878,47,167,214,506,91,11,189,143,499
1631223,David Roddy,HOU,24.0,33,409.75333333333333,153,57,125,0.456,19,61,0.311,20,26,0.769,13,71,84,35,14,9,22,20,-76
1630558,Davion Mitchell,MIA,26.0,74,2027.3133333333333,588,223,476,0.468,84,211,0.398,58,84,0.69,35,132,167,363,72,16,128,185,-3
1630549,Day'Ron Sharpe,BKN,23.0,50,907.4583333333334,397,165,317,0.521,11,45,0.244,56,74,0.757,149,181,330,91,41,42,63,113,64
1628368,De'Aaron Fox,SAS,27.0,62,2241.1366666666668,1459,539,1163,0.463,118,381,0.31,263,318,0.827,54,244,298,392,91,25,174,164,-69
1629631,De'Andre Hunter,CLE,27.0,64,1740.015,1088,358,762,0.47,157,388,0.405,215,254,0.846,44,214,258,92,50,13,82,155,88
201599,DeAndre Jordan,DEN,36.0,56,690.7016666666667,209,91,140,0.65,0,0,0.0,27,64,0.422,84,200,284,53,16,27,40,74,-47
201942,DeMar DeRozan,SAC,35.0,77,2767.615,1710,624,1308,0.477,84,256,0.328,378,441,0.857,50,248,298,342,62,32,105,150,110
1629731,Dean Wade,CLE,28.0,59,1252.4516666666666,320,112,271,0.413,80,222,0.36,16,30,0.533,51,198,249,76,42,20,22,101,284
1629028,Deandre Ayton,POR,26.0,40,1205.62,576,265,468,0.566,6,32,0.188,40,60,0.667,124,282,406,64,31,39,69,88,-162
1627749,Dejounte Murray,NOP,28.0,31,1012.1483333333333,542,194,494,0.393,52,174,0.299,102,124,0.823,17,183,200,228,63,12,106,61,-207
1626153,Delon Wright,NYK,33.0,40,634.4966666666667,125,45,131,0.344,20,73,0.274,15,25,0.6,27,39,66,77,35,12,22,25,1
1630166,Deni Avdija,POR,24.0,72,2161.1483333333335,1219,402,844,0.476,125,342,0.365,290,372,0.78,110,412,522,281,71,35,196,171,-78
203471,Dennis Schröder,DET,31.0,75,2104.778333333333,980,336,827,0.406,127,371,0.342,181,216,0.838,27,171,198,404,66,12,142,180,-72
1641726,Dereck Lively II,DAL,21.0,36,832.7366666666667,314,134,191,0.702,0,0,0.0,46,73,0.63,104,166,270,85,20,56,41,100,121
1627884,Derrick Jones Jr.,LAC,28.0,77,1873.3883333333333,781,310,589,0.526,78,219,0.356,83,118,0.703,93,170,263,60,79,33,66,153,249
1628401,Derrick White,BOS,30.0,76,2573.615,1248,424,959,0.442,265,691,0.384,135,161,0.839,67,274,341,361,72,80,131,138,540
1630217,Desmond Bane,ORL,27.0,69,2205.225,1327,493,1018,0.484,164,418,0.392,177,198,0.894,62,356,418,369,80,28,169,164,143
1626164,Devin Booker,PHX,28.0,75,2794.9666666666667,1923,654,1420,0.461,183,551,0.332,432,483,0.894,76,229,305,529,67,16,220,198,-177
1642269,Devin Carter,SAC,23.0,36,395.9433333333333,138,47,127,0.37,18,61,0.295,26,44,0.591,19,57,76,41,21,4,18,39,43
1630170,Devin Vassell,SAS,24.0,64,1983.185,1041,394,889,0.443,158,429,0.368,95,120,0.792,34,221,255,183,84,33,88,108,-262
1628415,Dillon Brooks,HOU,29.0,75,2388.2616666666668,1053,384,895,0.429,186,469,0.397,99,121,0.818,75,200,275,128,60,16,76,242,207
1641794,Dillon Jones,OKC,23.0,54,551.4933333333333,135,51,133,0.383,16,63,0.254,17,28,0.607,30,91,121,58,16,4,28,54,75
1627734,Domantas Sabonis,SAC,29.0,70,2428.8766666666666,1337,527,893,0.59,65,156,0.417,218,289,0.754,267,705,972,423,48,26,202,229,144
1631230,Dominick Barlow,ATL,22.0,35,374.99833333333333,148,60,113,0.531,7,27,0.259,21,33,0.636,35,50,85,19,9,16,5,47,-2
1642270,Donovan Clingan,POR,21.0,67,1323.6433333333334,436,180,334,0.539,14,49,0.286,62,104,0.596,217,310,527,77,34,110,72,189,-2
1628378,Donovan Mitchell,CLE,28.0,71,2232.0333333333333,1701,585,1320,0.443,233,633,0.368,298,362,0.823,57,265,322,354,95,17,149,140,522
1628978,Donte DiVincenzo,MIN,28.0,62,1605.7333333333333,723,250,593,0.422,174,438,0.397,49,63,0.778,32,196,228,225,73,17,99,114,174
1627827,Dorian Finney-Smith,LAL,32.0,63,1818.6783333333333,549,195,435,0.448,129,314,0.411,30,45,0.667,80,167,247,90,58,23,56,136,309
203926,Doug McDermott,SAC,33.0,42,341.65166666666664,147,50,117,0.427,44,101,0.436,3,5,0.6,3,19,22,7,4,2,6,30,27
203110,Draymond Green,GSW,35.0,68,1983.3066666666666,613,216,509,0.424,80,246,0.325,101,147,0.687,74,340,414,383,99,70,174,219,275
1629234,Drew Eubanks,LAC,28.0,61,746.01,280,115,194,0.593,3,6,0.5,47,71,0.662,60,166,226,54,12,39,41,63,-126
1629130,Duncan Robinson,MIA,31.0,74,1785.595,817,290,663,0.437,190,483,0.393,47,53,0.887,18,149,167,176,40,6,86,135,66
1641871,Duop Reath,POR,29.0,46,469.4266666666667,194,70,166,0.422,34,106,0.321,20,22,0.909,44,48,92,26,12,14,16,41,-55
203939,Dwight Powell,DAL,33.0,55,550.86,114,42,61,0.689,2,5,0.4,28,43,0.651,47,71,118,55,18,21,18,75,-14
1630700,Dyson Daniels,ATL,22.0,76,2571.17,1073,455,923,0.493,80,235,0.34,83,140,0.593,124,325,449,333,229,55,155,175,-65
201569,Eric Gordon,PHI,36.0,39,768.4916666666667,266,87,204,0.426,56,137,0.409,36,48,0.75,8,38,46,65,26,12,28,32,-72
1630596,Evan Mobley,CLE,24.0,71,2166.555,1316,505,906,0.557,85,230,0.37,221,305,0.725,164,495,659,226,61,113,145,141,546
1630532,Franz Wagner,ORL,23.0,60,2023.3066666666666,1449,537,1161,0.463,104,352,0.295,271,311,0.871,56,286,342,284,75,21,138,147,247
1627832,Fred VanVleet,HOU,31.0,60,2111.298333333333,844,287,759,0.378,159,461,0.345,111,137,0.81,32,189,221,333,94,25,87,140,264
1629216,Gabe Vincent,LAL,29.0,72,1527.265,460,168,420,0.4,109,309,0.353,15,21,0.714,20,72,92,98,51,13,41,152,48
1629726,Garrison Mathews,ATL,28.0,47,829.5083333333333,353,102,257,0.397,85,218,0.39,64,78,0.821,13,74,87,60,26,15,31,81,-60
203914,Gary Harris,ORL,30.0,48,710.71,145,51,133,0.383,36,101,0.356,7,12,0.583,20,44,64,30,26,12,17,45,86
1627780,Gary Payton II,GSW,32.0,62,927.1766666666666,400,171,298,0.574,31,95,0.326,27,38,0.711,53,132,185,83,52,17,39,108,45
1629018,Gary Trent Jr.,MIL,26.0,74,1893.395,824,283,657,0.431,180,433,0.416,78,92,0.848,20,148,168,87,72,4,42,124,70
1627777,Georges Niang,ATL,32.0,79,1697.2333333333333,784,286,620,0.461,166,409,0.406,46,58,0.793,47,225,272,111,28,14,82,201,194
203507,Giannis Antetokounmpo,MIL,30.0,67,2288.63,2036,793,1319,0.601,14,63,0.222,436,707,0.617,147,651,798,433,58,78,206,155,334
1629048,Goga Bitadze,ORL,25.0,70,1429.4616666666666,502,207,339,0.611,3,28,0.107,85,133,0.639,167,296,463,137,49,98,72,150,80
1641711,Gradey Dick,TOR,21.0,54,1587.3733333333332,777,265,647,0.41,114,326,0.35,133,155,0.858,44,149,193,98,48,10,83,120,-210
1628960,Grayson Allen,PHX,29.0,64,1543.705,680,219,489,0.448,149,350,0.426,93,114,0.816,34,160,194,137,54,19,75,95,-79
1627824,Guerschon Yabusele,PHI,29.0,70,1894.7366666666667,768,282,563,0.501,104,274,0.38,100,138,0.725,134,261,395,148,58,24,87,164,-118
1630611,Gui Santos,GSW,23.0,56,761.5233333333333,227,82,179,0.458,34,103,0.33,29,42,0.69,72,100,172,80,25,10,42,91,165
203084,Harrison Barnes,SAS,33.0,82,2230.0633333333335,1011,347,683,0.508,156,360,0.433,161,199,0.809,97,213,310,136,39,14,50,75,-25
1629312,Haywood Highsmith,MIA,28.0,74,1818.3266666666666,478,179,391,0.458,89,233,0.382,31,43,0.721,72,180,252,112,68,37,54,164,61
1641816,Hunter Tyson,DEN,25.0,51,399.935,134,45,120,0.375,23,74,0.311,21,28,0.75,25,53,78,20,10,6,14,44,-98
1630193,Immanuel Quickley,TOR,26.0,33,917.7533333333333,564,184,438,0.42,85,225,0.378,111,128,0.867,16,101,117,191,23,4,58,61,-39
1642403,Isaac Jones,SAC,24.0,40,303.86333333333334,134,54,83,0.651,3,8,0.375,23,36,0.639,22,35,57,12,5,10,16,30,-64
1630171,Isaac Okoro,CLE,24.0,55,1053.2033333333334,337,124,267,0.464,56,151,0.371,33,46,0.717,49,81,130,68,32,16,23,104,253
1642268,Isaiah Collier,UTA,20.0,71,1839.1066666666666,615,234,555,0.422,42,169,0.249,105,154,0.682,32,203,235,446,66,16,208,149,-403
1628392,Isaiah Hartenstein,OKC,27.0,57,1589.6416666666667,637,279,480,0.581,0,19,0.0,79,117,0.675,163,448,611,219,47,62,96,171,417
1630198,Isaiah Joe,OKC,25.0,74,1603.9766666666667,756,259,588,0.44,192,466,0.412,46,56,0.821,41,155,196,119,48,9,38,113,550
1630191,Isaiah Stewart,DET,24.0,72,1433.8483333333334,435,176,315,0.559,17,53,0.321,66,87,0.759,130,269,399,123,28,101,68,183,9
1627826,Ivica Zubac,LAC,28.0,80,2624.1766666666667,1340,592,942,0.628,0,0,0.0,156,236,0.661,300,710,1010,214,55,90,127,168,514
1629630,Ja Morant,MEM,25.0,50,1519.11,1159,404,889,0.454,88,285,0.309,263,319,0.824,34,171,205,364,61,12,185,113,226
1642266,Ja'Kobe Walter,TOR,20.0,52,1103.235,449,159,393,0.405,65,186,0.349,66,83,0.795,59,101,160,81,43,10,50,95,-83
1631095,Jabari Smith Jr.,HOU,22.0,57,1715.5783333333334,698,248,566,0.438,98,277,0.354,104,126,0.825,105,294,399,60,25,41,61,123,250
1631133,Jabari Walker,POR,22.0,60,749.165,313,118,229,0.515,28,72,0.389,49,71,0.69,59,152,211,37,33,6,34,87,15
1630702,Jaden Hardy,DAL,22.0,57,907.4383333333334,496,180,414,0.435,76,197,0.386,60,86,0.698,9,80,89,81,28,5,82,90,-65
1631093,Jaden Ivey,DET,23.0,30,898.0333333333333,528,190,413,0.46,63,154,0.409,85,116,0.733,40,84,124,119,28,11,89,67,-62
1630183,Jaden McDaniels,MIN,24.0,82,2614.41,1000,398,834,0.477,100,303,0.33,104,128,0.813,129,341,470,163,110,74,95,225,172
1630531,Jaden Springer,UTA,22.0,43,365.175,109,35,90,0.389,12,48,0.25,27,38,0.711,17,41,58,33,24,4,16,42,-32
1630256,Jae'Sean Tate,HOU,29.0,52,588.11,188,70,148,0.473,16,46,0.348,32,47,0.681,50,67,117,47,26,7,22,82,51
1631170,Jaime Jaquez Jr.,MIA,24.0,66,1368.38,570,213,462,0.461,37,119,0.311,107,142,0.754,84,206,290,166,61,14,98,81,-152
1631222,Jake LaRavia,SAC,23.0,66,1349.28,458,160,337,0.475,60,142,0.423,78,115,0.678,90,169,259,158,62,23,86,132,126
1627751,Jakob Poeltl,TOR,29.0,57,1685.7483333333332,824,363,579,0.627,1,3,0.333,97,144,0.674,189,358,547,158,66,71,111,176,-37
